0	219
220	257
258	443
444	519
520	702
703	936
937	1035
1036	1232
1233	1302
1303	1450
1451	1564
1565	1734
1736	1807
1808	1832
1833	1856
1857	1890
1891	1918
1919	1950
1951	2003
2004	2069
2070	2122
2123	2176
2177	2226
2228	2367
2368	2402
2403	2544
2545	2607
2608	2690
2691	2832
2833	2940
2941	3003
3004	3094
3095	3165
3166	3288
3289	3345
3347	3603
3604	3721
3722	3844
3846	3933
3934	4040
4041	4135
4136	4402
4403	4529
4530	4657
4658	4776
4777	4944
4945	5213
5214	5407
5408	5471
5472	5640
5641	5712
5713	5768
