0	143
144	188
189	473
474	594
595	640
641	850
851	1068
1069	1198
1199	1445
1446	1619
1620	1858
1859	2144
2145	2287
2288	2384
2385	2546
2547	2703
2704	2911
2912	3099
3100	3227
3228	3299
3300	3649
3651	3789
3790	3825
3826	3897
3898	3942
3943	4017
4018	4070
4071	4112
4113	4223
4224	4257
4258	4308
4309	4360
4361	4401
4402	4509
4510	4530
4531	4653
4654	4756
4757	4781
4782	4843
4844	4990
4991	5211
5212	5615
5616	5711
5712	5956
5957	6035
6036	6158
6159	6264
6265	6512
6513	6640
6641	6817
6818	6869
6870	7069
7070	7308
7310	7358
7359	7519
7521	7652
7654	7783
7784	8041
8042	8246
8247	8447
8448	8655
