0	165
166	201
202	224
225	303
304	322
323	369
370	408
409	461
462	495
496	613
614	680
682	1045
1046	1310
1311	1429
1430	1462
1463	1653
1654	1814
1815	1929
1930	2064
2065	2229
2230	2258
2259	2612
2613	2721
2722	2789
2790	2936
2938	3023
3024	3072
3073	3092
3093	3136
3137	3170
3171	3265
3266	3304
3305	3372
3373	3424
3425	3453
3454	3491
3493	3887
3888	3998
3999	4065
4066	4242
4243	4598
4599	4751
4752	4988
4989	5015
5016	5080
5081	5101
5102	5164
5165	5520
5521	5666
5667	5797
5798	5846
5847	6142
6143	6269
6270	6371
6373	6773
6774	6932
6933	7031
7032	7270
7271	7384
7385	7602
7603	7672
7673	7701
7702	7964
7965	8128
8129	8338
8339	8421
8422	8677
8678	9072
9073	9181
9182	9255
9256	9341
9342	9375
9376	9419
9420	9614
9615	9766
9767	9866
9868	10055
10056	10151
10152	10252
10254	10363
10364	10525
10526	10615
10616	10765
10766	10942
10943	11066
