0	53
54	272
273	635
636	898
899	1081
1082	1215
1217	1308
1309	1364
1365	1530
1531	1596
1597	1644
1645	1694
1695	1720
1721	1756
1757	1816
1817	1866
1867	1929
1930	1955
1956	1985
1986	2027
2028	2069
2070	2240
2241	2344
2346	2664
2665	2904
2905	3016
3017	3183
3184	3671
3672	3875
3876	4018
4019	4044
4045	4156
4157	4442
4444	4676
4677	4898
4899	4969
4970	5107
5108	5303
5304	5469
5470	5772
5773	5941
5942	6057
6058	6498
6499	6865
6866	7116
7117	7394
7395	7747
7749	7889
7891	8113
8114	8251
8252	8651
8652	8805
