0	159
160	215
216	449
450	528
529	648
649	907
908	990
991	1174
1175	1269
1270	1378
1379	1465
1466	1632
1633	1830
1831	2053
2054	2164
2165	2337
2338	2495
2496	2743
2744	2945
2946	3098
3099	3307
3308	3609
3611	3652
3653	3676
3677	3709
3710	3736
3737	3826
3827	3854
3855	3910
3911	3941
3942	3998
3999	4020
4021	4046
4047	4105
4107	4242
4243	4254
4255	4363
4364	4377
4378	4444
4445	4647
4648	4880
4881	5032
5033	5065
5066	5157
5158	5201
5202	5216
5218	5377
5379	5551
5553	5717
5718	5816
5817	5944
5945	6049
