0	30
31	123
125	212
213	275
276	481
482	591
592	615
616	641
642	745
746	797
798	830
831	862
863	932
933	1035
1036	1054
1055	1085
1086	1107
1108	1128
1130	1300
1301	1528
1530	1833
1835	1976
1977	2169
2170	2342
2343	2408
2409	2503
2505	2634
2635	3055
3057	3218
3219	3262
3263	3344
3345	3392
3394	3556
3557	3568
3571	3578
3579	3604
3605	3632
3634	3714
3716	3770
3772	3813
3814	3843
3844	3865
3867	3935
3937	4022
4024	4159
4160	4285
4286	4337
4338	4468
4470	4583
4585	4945
4946	5010
5011	5042
5044	5083
5084	5221
5222	5310
5311	5313
5314	5451
5452	5501
5502	5552
5554	5713
5714	5789
5791	6121
6122	6293
6294	6386
6387	6518
