0	142
144	266
267	299
300	381
383	606
607	669
670	891
892	1059
1060	1160
1161	1285
1286	1371
1372	1446
1447	1462
1463	1495
1496	1641
1642	1694
1695	1720
1721	1820
1821	1855
1856	1957
1958	2151
2152	2204
2205	2235
2237	2337
2339	2420
2421	2565
2566	2610
2611	2727
2728	2772
2773	2881
2882	2930
2931	2947
2948	3026
3027	3221
3222	3414
3415	3430
3431	3556
3557	3610
3611	3711
3712	3900
3901	4000
4001	4043
4044	4111
4112	4287
4288	4335
4336	4566
4567	4686
4687	4879
4880	5117
5118	5228
5229	5292
5294	5372
5373	5499
5500	5749
5750	5876
5877	6067
