0	116
117	143
144	165
166	223
224	315
316	451
452	527
528	666
668	837
838	939
940	1048
1049	1135
1136	1236
1237	1281
1283	1355
1356	1457
1458	1506
1507	1587
1588	1638
1639	1729
1730	1878
1879	1926
1927	2076
2077	2155
2156	2298
2299	2339
2340	2370
2371	2530
2531	2552
2553	2646
2647	2707
2708	2758
2759	2779
2780	2817
2818	2855
2856	2946
2947	2963
2964	3048
3049	3187
3188	3285
3286	3334
3335	3404
3406	3545
3547	3718
3719	3888
3890	4347
4349	4629
4630	4740
4741	4823
4824	4934
4935	5054
5055	5160
5161	5239
5240	5338
5339	5447
5448	5555
5556	5596
5597	5803
5804	5978
5979	6083
6084	6259
6260	6333
6334	6504
6505	6647
6649	6882
6883	6978
6979	7195
7196	7284
7285	7419
7420	7577
7578	7664
7665	7849
7850	7993
7994	8155
