0	27
28	46
47	67
68	93
94	145
146	185
186	242
243	313
314	380
381	543
544	596
597	665
666	825
827	869
870	886
887	925
926	952
953	961
962	981
982	1022
1023	1164
1165	1194
1195	1213
1214	1244
1245	1301
1303	1478
1479	1512
1513	1531
1532	1577
1578	1591
1592	1599
1600	1611
1612	1702
1703	1731
1732	1770
1771	1912
1913	2367
2368	2489
2490	2557
2558	2616
2617	2682
2683	2756
2757	2836
2837	3091
3092	3303
3305	3592
3593	3853
3854	3986
3987	4163
4164	4479
4481	4630
4631	4792
4793	4962
4963	5108
5110	5268
5269	5493
5494	5731
