0	35
36	231
232	293
294	441
442	562
563	584
586	731
732	839
840	893
894	958
959	1021
1023	1133
1134	1181
1182	1298
1299	1376
1377	1448
1450	1501
1502	1579
1580	1681
1683	1787
1788	1878
1880	2091
2093	2244
2246	2340
2341	2395
2396	2441
2442	2472
2473	2538
2539	2613
2614	2651
2653	2684
2685	2744
2745	2786
2787	2796
2798	2906
2907	3126
3128	3250
3251	3332
3334	3409
3410	3452
3453	3492
3493	3523
3524	3632
3633	3715
3716	3745
3746	3849
3850	3893
3894	3941
3942	4093
4094	4208
4209	4331
4332	4399
4400	4567
4568	4621
4623	4797
4798	4902
4903	5032
5033	5108
5109	5140
5141	5307
5308	5419
5420	5541
5542	5568
5569	5888
5889	6236
6237	6348
6349	6384
6385	6595
6596	6697
6698	6847
6848	6907
6908	7058
7059	7248
7249	7451
7452	7721
7722	7875
7877	7958
7960	8148
8150	8288
8289	8406
8407	8475
8477	8880
8882	9039
9041	9241
9242	9413
9414	9631
9632	9694
9696	9838
9839	10086
10088	10206
10207	10334
10335	10390
10392	10535
