0	246
247	421
422	581
582	711
712	773
774	808
810	940
941	987
988	1069
1070	1141
1143	1266
1267	1297
1298	1420
1422	1464
1465	1502
1504	1671
1672	1699
1700	1782
1783	1812
1813	1971
1972	2047
2048	2075
2076	2119
2120	2203
2204	2307
2308	2607
2608	2638
2639	2675
2676	2725
2726	2846
2848	3088
3089	3141
3143	3186
3187	3224
3225	3483
3484	3699
3700	3924
3926	3993
3994	4100
4101	4308
4309	4355
4357	4531
4532	4790
4791	4841
4842	4855
4857	5484
5485	5537
5538	5752
5753	5863
5864	6043
6044	6193
6194	6490
6491	6639
6640	6702
6703	6794
6795	6861
6862	7138
7139	7276
7277	7417
7418	7544
7545	7621
7622	7841
7842	7955
7956	8007
