0	169
170	193
194	438
440	599
600	817
819	993
994	1114
1115	1232
1233	1263
1264	1333
1334	1377
1379	1472
1473	1558
1559	1619
1620	1780
1782	2021
2022	2045
2046	2278
2279	2422
2424	2453
2454	2478
2479	2541
2543	2688
2689	2825
2826	2902
2903	3018
3019	3173
3174	3195
3196	3350
3351	3379
3380	3429
3430	3493
3494	3748
3749	3930
3931	4014
4015	4107
4108	4190
4191	4299
4300	4354
4355	4396
4397	4429
4431	4498
4500	5115
5117	5183
5184	5252
5253	5326
5327	5611
5612	5721
5722	5791
5792	5903
5904	6020
6021	6127
