0	166
167	266
267	433
434	540
541	601
602	673
674	696
697	789
790	915
917	964
965	1021
1022	1055
1056	1132
1133	1249
1250	1309
1311	1463
1464	1587
1588	1752
1753	2001
2002	2125
2126	2558
2559	2882
2883	3134
3135	3342
3343	3600
3601	3922
3923	4090
4091	4219
4220	4398
4399	4623
4624	4813
4814	5040
5041	5148
5149	5295
5296	5457
5458	5585
5586	5824
5825	5983
5984	6100
6102	6332
6334	6739
6741	6962
6963	7147
7148	7334
7335	7462
7463	7658
7659	7710
7711	7870
7871	8013
8014	8518
8519	8708
8709	8954
8955	9160
9161	9237
9238	9632
9633	9804
9805	9975
9976	10029
10030	10383
10384	10565
10566	10732
10733	10913
10914	11103
11104	11187
