0	122
123	253
254	362
363	442
443	546
548	671
672	770
771	834
835	942
944	1072
1073	1219
1220	1340
1342	1542
1543	1708
1709	1788
1789	2037
2038	2159
2161	2259
2261	2587
2588	2727
2728	2837
2839	2984
2985	3123
3125	3307
3308	3429
3430	3599
3600	3776
3778	3950
3951	4139
4140	4363
4365	4603
4604	4759
4761	4878
4879	5010
5011	5287
5288	5315
5316	5348
5349	5375
5376	5430
5432	5631
5633	5747
5749	5902
5903	6104
6106	6227
6228	6532
6534	6645
6646	6845
6846	6926
6927	7026
7027	7168
7169	7316
7318	7528
7530	8058
8059	8256
8257	8434
8435	8567
8568	8657
8658	8773
8774	8839
8841	8970
8971	9121
9122	9237
9238	9556
9558	9788
9790	9914
