0	289
290	493
494	671
672	771
772	1003
1004	1147
1148	1291
1292	1399
1400	1515
1516	1729
1730	1875
1876	1992
1993	2158
2159	2309
2310	2545
2546	2804
2806	3064
3065	3132
3134	3280
3281	3370
3371	3497
3498	3695
3696	3748
3750	3951
3952	4076
4077	4135
4136	4273
4274	4410
4411	4518
4522	4603
4604	4677
4678	4720
4721	4877
4879	4991
4992	5228
5230	5242
5243	5484
5485	5691
5692	5849
5850	6214
6215	6320
6321	6607
6609	6611
6612	6778
6779	7001
7002	7204
7205	7369
7370	7546
7548	7550
7551	7734
7735	8049
8050	8184
8185	8368
