0	95
96	151
152	190
191	229
230	237
238	262
263	290
292	524
525	559
560	684
685	777
778	1026
1028	1116
1117	1318
1319	1411
1412	1534
1535	1597
1598	1722
1723	1815
1816	2063
2065	2156
2157	2196
2197	2397
2398	2426
2427	2488
2489	2549
2550	2578
2579	2613
2615	2767
2768	2935
2936	3001
3003	3122
3123	3192
3193	3244
3245	3339
3340	3368
3369	3421
3422	3487
3489	3605
3606	3665
3666	3707
3708	3777
3778	3903
3904	3973
3974	4025
4027	4526
4528	4787
4788	5026
5027	5119
5120	5217
5218	5287
5289	5703
5704	5784
