0	89
90	126
127	316
317	363
364	375
377	525
526	713
714	865
867	1019
1020	1155
1157	1259
1261	1330
1331	1448
1449	1610
1611	1724
1726	1858
1859	1929
1930	2012
2014	2087
2088	2098
2099	2126
2127	2162
2163	2297
2298	2329
2331	2374
2375	2527
2528	2795
2797	3233
3234	3324
3325	3533
3534	3667
3669	3804
3805	3871
3872	4099
4100	4176
4178	4317
4318	4497
4498	4531
4532	4717
4718	4841
4843	4974
4975	5087
5088	5150
5151	5202
5203	5342
5343	5754
5755	5994
5995	6117
6118	6178
6179	6370
6371	6642
6644	6884
6885	7159
