0	127
128	175
176	231
232	264
265	452
454	560
561	643
644	732
733	857
858	1058
1059	1241
1243	1346
1347	1850
1852	1908
1910	1988
1989	2038
2039	2164
2165	2194
2195	2257
2258	2364
2365	2384
2385	2400
2401	2484
2485	2591
2592	2615
2616	2697
2698	2729
2730	2777
2778	2945
2946	3070
3071	3130
3131	3371
3372	3413
3414	3506
3507	3548
3550	3955
3956	4068
4069	4190
4191	4362
4363	4475
4476	4620
4622	4658
4659	4696
4697	4746
4747	4779
4780	4872
4873	4891
4893	5234
5236	5344
5346	5712
5713	5867
5868	5977
5978	6032
6033	6204
6206	6334
6335	6488
6490	6851
6852	7303
7304	7513
7514	7593
7594	8026
8027	8275
