0	113
114	195
196	231
232	333
334	382
383	538
539	728
729	933
934	1056
1057	1278
1279	1327
1328	1516
1517	1602
1603	1751
1752	1862
1863	2067
2068	2294
2295	2536
2537	2601
2602	2748
2749	2852
2853	3116
3118	3271
3272	3308
3309	3347
3348	3405
3406	3508
3509	3583
3584	3669
3670	3769
3771	3896
3897	3941
3942	4053
4054	4584
4585	4658
4659	4874
4875	4963
4964	4976
4977	5186
5187	5246
5247	5426
5427	5467
5468	5573
5574	5684
5686	5842
5844	5970
5971	6243
6244	6334
6335	6561
6562	6640
6641	6963
6964	7210
7212	7384
7385	7585
7586	7708
7709	7830
7831	8371
