0	153
154	190
191	260
261	291
292	350
351	443
444	557
558	580
581	619
621	721
722	792
793	850
851	957
958	994
995	1088
1089	1226
1227	1350
1352	1492
1493	1644
1645	1727
1728	1881
1882	2249
2250	2290
2291	2411
2412	2486
2487	2609
2610	2703
2705	2822
2823	2912
2913	3106
3107	3426
3428	3621
3622	3705
3706	3793
3794	3898
3899	4107
4108	4241
4242	4381
4382	4492
4493	4595
4596	4709
4710	4796
4797	4832
4833	4907
4908	4994
4995	5117
5118	5363
5364	5568
5569	5695
5696	5860
5861	5924
5925	6097
6098	6306
6307	6389
6390	6546
6547	6620
6621	6799
6800	6923
6924	7149
7150	7221
7222	7259
7260	7427
7428	7478
7479	7541
7542	7665
7666	7728
7729	7831
7832	8028
8029	8288
8289	8397
8398	8519
8520	8724
8725	8850
8852	8956
8957	9132
9133	9243
9244	9327
9328	9496
9497	9711
9712	9857
9858	10036
10037	10218
10219	10380
10381	10489
