0	128
129	185
186	278
279	323
324	411
412	466
468	549
550	575
576	595
596	612
613	628
629	707
708	746
747	797
798	826
827	854
855	873
874	907
908	931
932	1001
1002	1043
1044	1079
1080	1132
1133	1146
1147	1188
1189	1284
1285	1480
1481	1524
1525	1541
1543	1693
1694	1711
1712	1743
1744	1793
1794	1860
1861	1905
1906	1921
1922	1940
1941	1957
1958	1976
1977	1992
1993	2007
2008	2020
2021	2037
2038	2052
2053	2067
2068	2080
2081	2095
2096	2123
2124	2176
2177	2205
2206	2233
2234	2243
2244	2296
2297	2317
2318	2344
2345	2393
2394	2416
2417	2440
2441	2453
2454	2467
2468	2488
2489	2526
2527	2538
2539	2547
2548	2585
2586	2591
2592	2603
2604	2621
2622	2639
2640	2661
2662	2676
2677	2695
2696	2715
2716	2737
2738	2767
2768	2775
2776	2782
2783	2791
2792	2801
2802	2810
2811	2821
2822	2833
2834	2845
2846	2955
2956	3059
3061	3226
3228	3272
3273	3432
3433	3584
3585	3704
3706	3894
3895	3968
3969	4138
4139	4329
4330	4508
4509	4747
4748	4863
