0	27
28	65
66	189
190	363
364	534
535	566
567	590
591	623
624	696
698	766
767	836
837	862
863	898
899	979
980	1032
1033	1056
1057	1076
1077	1145
1146	1181
1182	1219
1220	1271
1272	1316
1317	1425
1426	1468
1470	1585
1586	1672
1673	1708
1709	1792
1793	1886
1888	1988
1989	2075
2076	2197
2198	2322
2323	2413
2414	2437
2438	2494
2496	2707
2709	2892
2894	2978
2979	3076
3077	3148
3149	3261
3262	3311
3312	3349
3350	3408
3409	3446
3447	3568
3569	3662
3663	3717
3718	3839
3840	3864
3865	4055
4056	4181
4182	4399
4400	4522
4523	4744
4745	4861
4862	4979
4980	5028
5029	5232
5233	5329
