0	90
91	201
202	319
320	409
410	753
754	988
989	1084
1085	1301
1302	1393
1394	1516
1517	1656
1658	1723
1724	1767
1768	1841
1842	1902
1903	1974
1975	2026
2027	2109
2110	2265
2266	2361
2363	2461
2462	2652
2653	2928
2929	3018
3019	3154
3155	3305
3306	3458
3459	3609
3610	3666
3667	3768
3769	3800
3801	4037
4038	4076
4077	4094
4095	4117
4118	4168
4169	4197
4198	4358
4359	4611
4612	4758
4759	4970
4972	5342
5343	5414
5415	5664
5666	5945
5946	6052
6053	6203
6204	6301
6303	6402
6403	6549
6550	6803
6804	7097
7098	7240
7241	7312
7313	7464
7465	7735
7736	7768
7769	7863
7864	7986
7987	8079
