0	73
74	347
348	456
457	524
525	538
539	641
642	830
832	936
937	1004
1005	1068
1070	1157
1158	1314
1315	1379
1380	1418
1419	1475
1476	1556
1557	1639
1640	1779
1780	1824
1825	1938
1939	1965
1966	2064
2065	2114
2115	2191
2192	2246
2247	2327
2328	2351
2352	2424
2425	2499
2500	2596
2598	2678
2679	2777
2778	2886
2887	2889
2890	2933
2934	2979
2980	2988
2989	3173
3174	3206
3207	3304
3305	3340
3341	3542
3543	3595
3596	3622
3623	3664
3666	3822
3823	3899
3901	4018
4019	4042
4043	4122
4124	4219
4220	4300
4301	4387
