0	81
82	173
174	353
354	421
422	465
466	746
747	829
831	964
965	995
996	1023
1024	1031
1032	1038
1039	1176
1177	1261
1262	1350
1351	1408
1409	1630
1631	1689
1691	1815
1816	1830
1831	1927
1928	1960
1961	2116
2117	2299
2301	2443
2444	2551
2553	2668
2670	2818
2819	2949
2950	2996
2997	3010
3012	3113
3115	3145
3147	3232
3233	3402
3403	3637
3638	3745
3746	3770
3772	3919
3920	3979
3981	4174
4176	4324
4326	4440
4442	4510
4512	4591
4592	4716
4717	4788
4789	4828
4829	4879
4881	5045
5046	5163
5164	5501
5502	5611
5613	5765
5766	6017
6018	6288
6289	6346
6347	6476
