0	329
330	478
479	613
614	685
686	766
767	806
807	848
849	870
871	926
927	991
994	1206
1207	1226
1227	1360
1361	1375
1376	1441
1442	1518
1519	1558
1559	1586
1587	1634
1635	1767
1768	1813
1814	1857
1858	1914
1915	1942
1943	1968
1969	2009
2011	2055
2056	2147
2148	2216
2217	2366
2367	2480
2481	2512
2513	2543
2544	2625
2626	2655
2656	2743
2744	2902
2903	3042
3043	3267
3268	3287
3288	3503
3504	3689
3690	3778
3779	3825
3826	3989
3990	4014
4015	4061
4062	4154
4155	4206
4207	4301
4302	4360
4361	4449
4450	4517
4518	4566
4567	4629
4630	4673
4674	4867
4868	4906
4907	5176
5177	5759
5760	6072
6073	6249
6250	6358
6359	6474
6475	6547
6548	6671
6672	6895
6896	6972
6973	7385
7386	7642
7643	7824
7825	7947
7948	8108
8109	8240
8241	8366
8367	8394
8395	8428
8429	8446
8447	8466
8467	8488
8489	8629
8630	9008
9009	9064
9065	9117
9118	9153
9154	9584
9585	10081
10082	10298
10299	10433
10434	10570
10571	10788
10789	10939
10940	11141
11142	11209
11210	11284
11285	11496
11497	11908
11909	12099
