0	165
166	216
217	353
354	464
465	635
636	697
698	786
788	822
823	869
870	960
961	997
998	1031
1032	1095
1096	1120
1121	1203
1204	1259
1261	1332
1333	1341
1342	1375
1376	1414
1415	1433
1434	1465
1466	1492
1493	1698
1699	1761
1762	1914
1915	2021
2022	2084
2085	2305
2306	2561
2562	2665
2666	2759
2760	2946
2947	2990
2991	3111
3112	3341
3342	3402
3403	3456
3457	3549
3551	3658
3660	3909
3911	4398
4399	4544
4545	4616
4617	4718
4719	4884
4885	5028
5029	5172
5173	5331
5332	5492
5493	5586
5587	5685
5686	5754
5755	5841
5842	6031
6032	6171
6172	6275
6276	6310
6311	6479
