0	203
204	418
419	512
513	723
724	925
926	1020
1021	1071
1072	1240
1241	1365
1366	1455
1456	1510
1511	1544
1545	1594
1595	1664
1665	1713
1714	1745
1746	1777
1779	1813
1814	1838
1839	1854
1855	1870
1871	1890
1891	1924
1925	2027
2028	2086
2087	2172
2173	2204
2205	2237
2239	2350
2351	2468
2469	2574
2575	2756
2757	2800
2801	2933
2934	2994
2995	3015
3016	3177
3178	3405
3406	3444
3445	3545
3546	3579
3580	3754
3755	3817
3818	3881
3883	4078
4080	4401
4402	4599
4600	4689
4691	4992
4993	5022
5023	5094
5095	5256
5257	5430
5431	5527
5528	5633
5634	5772
5773	5852
5853	5924
5925	6028
6029	6244
6245	6452
6453	6649
